Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2021-04-06,0.116,0.116,0.103,0.103
2021-04-07,0.102,0.102,0.091,0.094
2021-04-08,0.094,0.097,0.09,0.09
2021-04-09,0.09,0.103,0.09,0.099
2021-04-12,0.102,0.105,0.102,0.104
2021-04-13,0.105,0.105,0.097,0.099
2021-04-14,0.091,0.091,0.084,0.084
2021-04-15,0.09,0.09,0.082,0.084
2021-04-16,0.079,0.087,0.078,0.084
2021-04-19,0.082,0.084,0.079,0.079
2021-04-20,0.082,0.086,0.079,0.079
2021-04-21,0.079,0.079,0.062,0.069
2021-04-22,0.069,0.069,0.062,0.067
2021-04-23,0.064,0.067,0.062,0.065
2021-04-26,0.06,0.073,0.06,0.069
2021-04-27,0.073,0.082,0.073,0.079
2021-04-28,0.079,0.094,0.079,0.089
2021-04-30,0.087,0.092,0.086,0.089
2021-05-06,0.084,0.087,0.082,0.084
2021-05-07,0.084,0.084,0.078,0.082
2021-05-10,0.079,0.082,0.077,0.079
2021-05-11,0.079,0.079,0.069,0.072
2021-05-12,0.076,0.082,0.072,0.074
2021-05-13,0.084,0.09,0.082,0.088
2021-05-14,0.083,0.083,0.076,0.079
2021-05-17,0.079,0.079,0.074,0.074
2021-05-18,0.079,0.082,0.074,0.074
2021-05-19,0.073,0.077,0.069,0.076
2021-05-20,0.076,0.079,0.072,0.079
2021-05-21,0.078,0.08,0.075,0.079
2021-05-24,0.077,0.077,0.074,0.074
2021-05-25,0.072,0.076,0.069,0.069
2021-05-26,0.07,0.072,0.067,0.069
2021-05-27,0.068,0.073,0.067,0.069
2021-05-28,0.077,0.082,0.077,0.08
2021-05-31,0.077,0.08,0.074,0.074
2021-06-01,0.075,0.077,0.074,0.074
2021-06-02,0.074,0.077,0.074,0.075
2021-06-03,0.076,0.082,0.072,0.079
2021-06-04,0.082,0.083,0.079,0.079
2021-06-07,0.075,0.08,0.072,0.074
2021-06-08,0.075,0.077,0.069,0.071
2021-06-09,0.069,0.069,0.06,0.064
2021-06-10,0.056,0.056,0.044,0.044
2021-06-11,0.03,0.037,0.025,0.029
2021-06-14,0.032,0.04,0.032,0.034
2021-06-15,0.045,0.045,0.041,0.045
2021-06-16,0.047,0.048,0.043,0.046
2021-06-17,0.062,0.062,0.055,0.059
2021-06-18,0.049,0.057,0.049,0.055
2021-06-21,0.049,0.051,0.037,0.041
2021-06-22,0.05,0.052,0.047,0.048
2021-06-23,0.047,0.055,0.047,0.051
2021-06-24,0.05,0.052,0.049,0.051
2021-06-25,0.049,0.052,0.042,0.045
2021-06-28,0.048,0.057,0.044,0.054
2021-06-29,0.05,0.064,0.047,0.062
2021-06-30,0.067,0.067,0.045,0.055
2021-07-01,0.05,0.05,0.029,0.034
2021-07-02,0.034,0.045,0.034,0.043
2021-07-05,0.036,0.04,0.029,0.029
2021-07-06,0.038,0.042,0.023,0.037
2021-07-07,0.026,0.033,0.023,0.029
2021-07-08,0.034,0.034,0.01,0.025
2021-07-09,0.027,0.033,0.025,0.025
2021-07-12,0.03,0.03,0.021,0.024
2021-07-13,0.023,0.024,0.02,0.02
2021-07-14,0.018,0.018,0.007,0.009
2021-07-15,0.008,0.02,0.007,0.012
2021-07-16,0.007,0.022,0.007,0.02
2021-07-19,0.009,0.015,0.001,0.015
2021-07-20,0.007,0.019,0.005,0.007
2021-07-21,0.007,0.02,0.007,0.02
2021-07-26,0.013,0.015,0.005,0.006
2021-07-27,0.013,0.018,0.006,0.014
2021-07-28,0.011,0.019,0.009,0.019
2021-07-29,0.013,0.02,0.012,0.014
2021-07-30,0.016,0.018,0.013,0.013
2021-08-02,0.018,0.018,0.005,0.005
2021-08-03,0.008,0.01,0.004,0.005
2021-08-04,0.004,0.008,-0.004,0.008
2021-08-05,0.005,0.01,0.004,0.004
2021-08-06,0.007,0.024,0.007,0.024
2021-08-10,0.022,0.026,0.02,0.026
2021-08-11,0.023,0.036,0.023,0.025
2021-08-12,0.03,0.03,0.019,0.019
2021-08-13,0.022,0.023,0.012,0.013
2021-08-16,0.012,0.02,0.007,0.019
2021-08-17,0.014,0.014,0.004,0.006
2021-08-18,0.005,0.019,0.005,0.019
2021-08-19,0.012,0.02,0.008,0.02
2021-08-20,0.01,0.012,0.005,0.005
2021-08-23,0.009,0.015,0.009,0.014
2021-08-24,0.01,0.016,0.01,0.015
2021-08-25,0.018,0.028,0.014,0.014
2021-08-26,0.026,0.027,0.014,0.014
2021-08-27,0.019,0.025,0.014,0.02
2021-08-30,0.022,0.022,0.013,0.017
2021-08-31,0.016,0.031,0.016,0.019
2021-09-01,0.026,0.027,0.024,0.025
2021-09-02,0.022,0.032,0.022,0.029
2021-09-03,0.03,0.039,0.027,0.034
2021-09-06,0.04,0.043,0.038,0.039
2021-09-07,0.043,0.044,0.034,0.034
2021-09-08,0.041,0.042,0.036,0.039
2021-09-09,0.034,0.04,0.034,0.035
2021-09-10,0.032,0.05,0.032,0.039
2021-09-13,0.042,0.043,0.04,0.04
2021-09-14,0.04,0.045,0.037,0.043
2021-09-15,0.038,0.038,0.029,0.032
2021-09-16,0.03,0.045,0.03,0.039
2021-09-17,0.045,0.047,0.041,0.045
2021-09-21,0.038,0.042,0.034,0.039
2021-09-22,0.032,0.036,0.03,0.033
2021-09-24,0.04,0.058,0.04,0.056
2021-09-27,0.057,0.058,0.047,0.057
2021-09-28,0.054,0.076,0.054,0.074
2021-09-29,0.074,0.074,0.058,0.064
2021-09-30,0.065,0.068,0.054,0.06
2021-10-01,0.053,0.056,0.045,0.05
2021-10-04,0.045,0.047,0.041,0.047
2021-10-05,0.043,0.06,0.038,0.059
2021-10-06,0.064,0.082,0.064,0.074
2021-10-07,0.075,0.076,0.065,0.068
2021-10-08,0.076,0.087,0.076,0.079
2021-10-11,0.083,0.09,0.081,0.088
2021-10-12,0.09,0.093,0.084,0.092
2021-10-13,0.085,0.087,0.08,0.086
2021-10-14,0.08,0.082,0.075,0.079
2021-10-15,0.077,0.085,0.074,0.074
2021-10-18,0.083,0.09,0.083,0.089
2021-10-19,0.085,0.089,0.082,0.087
2021-10-20,0.089,0.092,0.086,0.089
2021-10-21,0.091,0.092,0.083,0.084
2021-10-22,0.094,0.099,0.086,0.095
2021-10-25,0.09,0.101,0.088,0.094
2021-10-26,0.097,0.105,0.095,0.102
2021-10-27,0.102,0.107,0.086,0.086
2021-10-28,0.086,0.092,0.082,0.084
2021-10-29,0.092,0.098,0.09,0.097
2021-11-01,0.094,0.106,0.089,0.097
2021-11-02,0.092,0.092,0.071,0.071
2021-11-04,0.077,0.077,0.064,0.068
2021-11-05,0.062,0.063,0.056,0.058
2021-11-08,0.054,0.06,0.049,0.057
2021-11-09,0.06,0.062,0.051,0.051
2021-11-10,0.055,0.067,0.052,0.067
2021-11-11,0.064,0.072,0.064,0.07
2021-11-12,0.071,0.076,0.068,0.069
2021-11-15,0.071,0.072,0.06,0.07
2021-11-16,0.07,0.077,0.069,0.077
2021-11-17,0.074,0.076,0.069,0.069
2021-11-18,0.071,0.083,0.067,0.077
2021-11-19,0.072,0.078,0.063,0.074
2021-11-22,0.068,0.077,0.068,0.07
2021-11-24,0.081,0.093,0.077,0.083
2021-11-25,0.084,0.084,0.078,0.079
2021-11-26,0.08,0.082,0.064,0.065
2021-11-29,0.069,0.072,0.067,0.068
2021-11-30,0.068,0.068,0.051,0.051
2021-12-01,0.058,0.067,0.054,0.057
2021-12-02,0.056,0.061,0.052,0.059
2021-12-03,0.058,0.058,0.047,0.049
2021-12-06,0.037,0.043,0.034,0.038
2021-12-07,0.041,0.054,0.041,0.05
2021-12-08,0.054,0.057,0.041,0.044
2021-12-09,0.052,0.052,0.038,0.043
2021-12-10,0.043,0.053,0.041,0.042
2021-12-13,0.044,0.047,0.036,0.044
2021-12-14,0.041,0.047,0.041,0.046
2021-12-15,0.047,0.054,0.042,0.046
2021-12-16,0.045,0.047,0.038,0.038
2021-12-17,0.038,0.045,0.037,0.042
2021-12-20,0.041,0.043,0.035,0.035
2021-12-21,0.047,0.059,0.047,0.05
2021-12-22,0.052,0.062,0.052,0.059
2021-12-23,0.062,0.065,0.057,0.059
2021-12-24,0.06,0.062,0.057,0.059
2021-12-27,0.06,0.062,0.056,0.058
2021-12-28,0.056,0.059,0.056,0.059
2021-12-29,0.056,0.063,0.052,0.055
2021-12-30,0.061,0.072,0.061,0.064
2022-01-04,0.076,0.091,0.076,0.084
2022-01-05,0.087,0.093,0.079,0.083
2022-01-06,0.106,0.125,0.102,0.124
2022-01-07,0.12,0.15,0.116,0.129
2022-01-11,0.132,0.156,0.128,0.148
2022-01-12,0.143,0.143,0.121,0.125
2022-01-13,0.126,0.133,0.123,0.129
2022-01-14,0.124,0.151,0.124,0.15
2022-01-17,0.145,0.147,0.136,0.141
2022-01-18,0.14,0.146,0.132,0.143
2022-01-19,0.142,0.144,0.131,0.137
2022-01-20,0.137,0.141,0.135,0.138
2022-01-21,0.135,0.135,0.122,0.129
2022-01-24,0.125,0.135,0.125,0.131
2022-01-25,0.132,0.135,0.129,0.132
2022-01-26,0.136,0.136,0.132,0.134
2022-01-27,0.141,0.155,0.141,0.155
2022-01-28,0.148,0.173,0.148,0.164
2022-01-31,0.163,0.181,0.162,0.172
2022-02-01,0.176,0.181,0.167,0.177
2022-02-02,0.176,0.178,0.166,0.173
2022-02-03,0.167,0.177,0.167,0.173
2022-02-04,0.185,0.212,0.185,0.191
2022-02-07,0.206,0.206,0.191,0.202
2022-02-08,0.198,0.216,0.198,0.203
2022-02-09,0.212,0.213,0.2,0.203
2022-02-10,0.208,0.23,0.207,0.23
2022-02-14,0.209,0.225,0.201,0.213
2022-02-15,0.219,0.221,0.206,0.214
2022-02-16,0.212,0.215,0.208,0.213
2022-02-17,0.212,0.225,0.211,0.215
2022-02-18,0.214,0.22,0.204,0.206
2022-02-21,0.199,0.206,0.198,0.206
2022-02-22,0.199,0.201,0.185,0.191
2022-02-24,0.194,0.2,0.181,0.191
2022-02-25,0.192,0.215,0.192,0.203
2022-02-28,0.203,0.203,0.176,0.178
2022-03-01,0.171,0.174,0.137,0.137
2022-03-02,0.144,0.149,0.128,0.149
2022-03-03,0.154,0.182,0.154,0.174
2022-03-04,0.168,0.175,0.133,0.148
2022-03-07,0.132,0.162,0.131,0.139
2022-03-08,0.155,0.166,0.148,0.161
2022-03-09,0.162,0.171,0.156,0.158
2022-03-10,0.169,0.199,0.169,0.184
2022-03-11,0.191,0.191,0.179,0.18
2022-03-14,0.188,0.209,0.185,0.209
2022-03-15,0.201,0.208,0.198,0.207
2022-03-16,0.199,0.209,0.196,0.199
2022-03-17,0.205,0.206,0.197,0.201
2022-03-18,0.203,0.206,0.196,0.203
2022-03-22,0.21,0.224,0.21,0.213
2022-03-23,0.219,0.228,0.215,0.223
2022-03-24,0.22,0.238,0.22,0.233
2022-03-25,0.23,0.25,0.23,0.233
2022-03-28,0.236,0.259,0.236,0.248
2022-03-29,0.244,0.252,0.237,0.245
2022-03-30,0.222,0.234,0.206,0.216
2022-03-31,0.214,0.221,0.194,0.208
2022-04-01,0.202,0.23,0.188,0.217
2022-04-04,0.213,0.215,0.2,0.206
2022-04-05,0.199,0.225,0.196,0.203
2022-04-06,0.221,0.24,0.221,0.237
2022-04-07,0.23,0.243,0.226,0.229
2022-04-08,0.234,0.24,0.221,0.224
2022-04-11,0.229,0.24,0.229,0.236
2022-04-12,0.234,0.24,0.22,0.238
2022-04-13,0.228,0.237,0.224,0.236
2022-04-14,0.228,0.245,0.226,0.234
2022-04-15,0.236,0.237,0.234,0.236
2022-04-18,0.241,0.241,0.236,0.239
2022-04-19,0.236,0.266,0.236,0.242
2022-04-20,0.246,0.254,0.238,0.24
2022-04-21,0.243,0.255,0.243,0.244
2022-04-22,0.243,0.248,0.241,0.245
2022-04-25,0.243,0.246,0.233,0.244
2022-04-26,0.236,0.245,0.212,0.22
2022-04-27,0.226,0.244,0.219,0.241
2022-04-28,0.243,0.246,0.169,0.215
2022-05-02,0.215,0.227,0.21,0.224
2022-05-06,0.236,0.252,0.194,0.238
2022-05-09,0.242,0.25,0.235,0.235
2022-05-10,0.241,0.246,0.236,0.244
2022-05-11,0.245,0.247,0.238,0.243
2022-05-12,0.243,0.245,0.232,0.24
2022-05-13,0.241,0.245,0.235,0.241
2022-05-16,0.24,0.244,0.235,0.238
2022-05-17,0.237,0.243,0.236,0.241
2022-05-18,0.244,0.244,0.233,0.238
2022-05-19,0.235,0.238,0.231,0.236
2022-05-20,0.236,0.241,0.231,0.234
2022-05-23,0.234,0.237,0.227,0.236
2022-05-24,0.234,0.234,0.213,0.226
2022-05-25,0.22,0.22,0.204,0.204
2022-05-26,0.207,0.24,0.206,0.239
2022-05-27,0.234,0.234,0.219,0.221
2022-05-30,0.222,0.237,0.221,0.23
2022-05-31,0.235,0.237,0.231,0.236
2022-06-01,0.236,0.236,0.228,0.231
2022-06-02,0.235,0.238,0.235,0.237
2022-06-03,0.235,0.236,0.23,0.231
2022-06-06,0.234,0.238,0.234,0.238
2022-06-07,0.241,0.244,0.233,0.244
2022-06-08,0.242,0.25,0.24,0.243
2022-06-09,0.244,0.255,0.241,0.255
2022-06-10,0.245,0.259,0.244,0.249
2022-06-13,0.247,0.255,0.247,0.25
2022-06-14,0.251,0.252,0.249,0.25
2022-06-15,0.25,0.262,0.227,0.227
2022-06-16,0.244,0.252,0.244,0.25
2022-06-17,0.252,0.255,0.22,0.225
2022-06-20,0.222,0.235,0.222,0.233
2022-06-21,0.235,0.245,0.226,0.232
2022-06-22,0.233,0.235,0.231,0.235
2022-06-23,0.233,0.244,0.222,0.223
2022-06-24,0.222,0.225,0.214,0.214
2022-06-27,0.223,0.23,0.223,0.23
2022-06-28,0.23,0.231,0.224,0.227
2022-06-29,0.228,0.236,0.214,0.227
2022-06-30,0.221,0.226,0.216,0.224
2022-07-01,0.22,0.221,0.208,0.21
2022-07-04,0.203,0.22,0.203,0.218
2022-07-05,0.222,0.222,0.205,0.209
2022-07-06,0.243,0.247,0.24,0.246
2022-07-07,0.245,0.252,0.241,0.252
2022-07-08,0.242,0.252,0.239,0.239
2022-07-11,0.245,0.247,0.233,0.239
2022-07-12,0.237,0.241,0.229,0.229
2022-07-13,0.233,0.233,0.22,0.228
2022-07-14,0.225,0.236,0.225,0.227
2022-07-15,0.231,0.231,0.223,0.224
2022-07-19,0.231,0.239,0.226,0.239
2022-07-20,0.239,0.244,0.231,0.236
2022-07-21,0.237,0.241,0.23,0.233
2022-07-22,0.223,0.226,0.198,0.207
2022-07-25,0.195,0.2,0.178,0.2
2022-07-26,0.198,0.212,0.184,0.2
2022-07-27,0.198,0.205,0.197,0.199
2022-07-28,0.197,0.205,0.176,0.198
2022-07-29,0.185,0.185,0.168,0.179
2022-08-01,0.185,0.187,0.165,0.181
2022-08-02,0.17,0.175,0.167,0.168
2022-08-03,0.185,0.196,0.181,0.181
2022-08-04,0.178,0.182,0.156,0.171
2022-08-05,0.166,0.175,0.159,0.162
2022-08-08,0.176,0.178,0.165,0.167
2022-08-09,0.162,0.167,0.16,0.166
2022-08-10,0.161,0.191,0.161,0.184
2022-08-12,0.193,0.198,0.184,0.184
2022-08-15,0.185,0.191,0.17,0.184
2022-08-16,0.175,0.176,0.164,0.166
2022-08-17,0.171,0.199,0.171,0.184
2022-08-18,0.193,0.198,0.182,0.195
2022-08-19,0.191,0.221,0.19,0.197
2022-08-22,0.209,0.228,0.207,0.214
2022-08-23,0.221,0.221,0.206,0.213
2022-08-24,0.217,0.226,0.216,0.223
2022-08-25,0.227,0.231,0.221,0.221
2022-08-26,0.217,0.221,0.213,0.216
2022-08-29,0.219,0.241,0.219,0.24
2022-08-30,0.239,0.239,0.219,0.221
2022-08-31,0.222,0.222,0.216,0.221
2022-09-01,0.231,0.24,0.228,0.236
2022-09-02,0.241,0.242,0.222,0.235
2022-09-05,0.234,0.234,0.226,0.23
2022-09-06,0.233,0.236,0.23,0.235
2022-09-07,0.241,0.244,0.241,0.243
2022-09-08,0.239,0.247,0.238,0.245
2022-09-09,0.245,0.247,0.24,0.241
2022-09-12,0.243,0.246,0.24,0.241
2022-09-13,0.241,0.242,0.236,0.239
2022-09-14,0.244,0.249,0.244,0.248
2022-09-15,0.247,0.251,0.245,0.25
2022-09-16,0.249,0.251,0.249,0.251
2022-09-20,0.251,0.253,0.248,0.251
2022-09-21,0.251,0.254,0.247,0.253
2022-09-22,0.251,0.251,0.224,0.23
2022-09-26,0.239,0.246,0.234,0.245
2022-09-27,0.245,0.25,0.237,0.246
2022-09-28,0.246,0.247,0.234,0.245
2022-09-29,0.24,0.249,0.24,0.245
2022-09-30,0.245,0.246,0.23,0.24
2022-10-03,0.242,0.242,0.235,0.236
2022-10-04,0.231,0.231,0.206,0.224
2022-10-05,0.243,0.246,0.241,0.241
2022-10-06,0.244,0.246,0.243,0.244
2022-10-07,0.246,0.246,0.243,0.244
2022-10-11,0.246,0.249,0.245,0.248
2022-10-12,0.246,0.248,0.246,0.248
2022-10-13,0.246,0.246,0.242,0.243
2022-10-14,0.246,0.246,0.242,0.244
2022-10-17,0.246,0.251,0.246,0.249
2022-10-18,0.251,0.251,0.246,0.249
2022-10-19,0.246,0.252,0.245,0.249
2022-10-20,0.251,0.251,0.246,0.247
2022-10-21,0.246,0.251,0.245,0.249
2022-10-24,0.249,0.251,0.245,0.249
2022-10-25,0.251,0.251,0.246,0.247
2022-10-26,0.246,0.248,0.245,0.247
2022-10-27,0.246,0.251,0.243,0.249
2022-10-28,0.242,0.246,0.233,0.239
2022-10-31,0.238,0.241,0.236,0.239
2022-11-01,0.241,0.249,0.241,0.246
2022-11-02,0.246,0.246,0.243,0.246
2022-11-04,0.246,0.25,0.246,0.248
2022-11-07,0.249,0.249,0.245,0.249
2022-11-08,0.248,0.249,0.241,0.245
2022-11-09,0.246,0.252,0.241,0.246
2022-11-10,0.246,0.246,0.243,0.246
2022-11-11,0.234,0.237,0.23,0.233
2022-11-14,0.235,0.241,0.235,0.236
2022-11-15,0.238,0.243,0.234,0.237
2022-11-16,0.237,0.241,0.231,0.241
2022-11-17,0.238,0.241,0.236,0.236
2022-11-18,0.241,0.244,0.239,0.243
2022-11-21,0.244,0.245,0.239,0.239
2022-11-22,0.243,0.243,0.238,0.241
2022-11-24,0.239,0.244,0.238,0.243
2022-11-25,0.243,0.252,0.243,0.247
2022-11-28,0.246,0.249,0.246,0.246
2022-11-29,0.246,0.249,0.245,0.246
2022-11-30,0.246,0.249,0.246,0.249
2022-12-01,0.246,0.251,0.245,0.247
2022-12-02,0.246,0.252,0.246,0.247
2022-12-05,0.248,0.253,0.246,0.248
2022-12-06,0.248,0.253,0.246,0.249
2022-12-07,0.246,0.249,0.245,0.246
2022-12-08,0.246,0.249,0.245,0.247
2022-12-09,0.246,0.249,0.244,0.248
2022-12-12,0.246,0.249,0.246,0.246
2022-12-13,0.246,0.249,0.245,0.246
2022-12-14,0.246,0.249,0.245,0.246
2022-12-15,0.246,0.253,0.246,0.251
2022-12-16,0.249,0.251,0.245,0.245
2022-12-19,0.248,0.252,0.248,0.251
2022-12-20,0.251,0.448,0.246,0.391
2022-12-21,0.407,0.477,0.407,0.465
2022-12-22,0.465,0.465,0.38,0.384
2022-12-23,0.39,0.398,0.37,0.374
2022-12-26,0.371,0.437,0.35,0.43
2022-12-27,0.431,0.461,0.431,0.457
2022-12-28,0.455,0.458,0.438,0.444
2022-12-29,0.442,0.452,0.43,0.442
2022-12-30,0.437,0.438,0.405,0.408
2023-01-04,0.417,0.449,0.414,0.447
2023-01-05,0.447,0.453,0.406,0.421
2023-01-06,0.497,0.5,0.496,0.498
2023-01-10,0.497,0.503,0.496,0.503
2023-01-11,0.502,0.502,0.496,0.496
2023-01-12,0.502,0.508,0.499,0.508
2023-01-13,0.508,0.544,0.499,0.506
2023-01-16,0.505,0.508,0.496,0.497
2023-01-17,0.498,0.544,0.497,0.502
2023-01-18,0.504,0.506,0.364,0.425
2023-01-19,0.416,0.423,0.399,0.402
2023-01-20,0.41,0.41,0.346,0.346
2023-01-23,0.396,0.399,0.376,0.38
2023-01-24,0.381,0.411,0.38,0.409
2023-01-25,0.409,0.446,0.405,0.435
2023-01-26,0.437,0.476,0.434,0.461
2023-01-27,0.473,0.482,0.473,0.48
2023-01-30,0.477,0.478,0.459,0.476
2023-01-31,0.478,0.49,0.478,0.487
2023-02-01,0.487,0.487,0.476,0.478
2023-02-02,0.468,0.492,0.468,0.492
2023-02-03,0.492,0.493,0.482,0.482
2023-02-06,0.487,0.494,0.487,0.492
2023-02-07,0.496,0.497,0.489,0.491
2023-02-08,0.489,0.491,0.485,0.488
