Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-06-19,128.481,128.514,126.649,127.468
2018-06-20,127.486,127.937,127.118,127.722
2018-06-21,127.72,128.035,127.007,127.563
2018-06-22,127.556,128.593,127.519,128.237
2018-06-25,128.216,128.836,127.29,128.404
2018-06-26,128.423,128.455,127.804,128.147
2018-06-27,128.147,128.344,127.264,127.421
2018-06-28,127.42,127.923,127.147,127.731
2018-06-29,127.718,129.46,127.71,129.259
2018-07-02,129.135,129.504,128.424,128.992
2018-07-03,128.992,129.555,128.731,128.926
2018-07-04,128.926,128.967,128.5,128.741
2018-07-05,128.743,129.628,128.587,129.37
2018-07-06,129.408,129.972,129.249,129.708
2018-07-09,129.726,130.278,129.695,130.229
2018-07-10,130.227,130.745,130.101,130.297
2018-07-11,130.303,130.96,129.914,130.669
2018-07-12,130.692,131.471,130.663,131.311
2018-07-13,131.319,131.525,130.801,131.232
2018-07-16,131.261,131.697,131.23,131.48
2018-07-17,131.477,131.985,131.456,131.634
2018-07-18,131.627,131.773,130.884,131.394
2018-07-19,131.394,131.432,130.733,130.941
2018-07-20,130.942,131.213,130.607,130.777
2018-07-23,130.618,130.74,129.868,130.109
2018-07-24,130.117,130.375,129.747,129.922
2018-07-25,129.925,130.298,129.417,129.973
2018-07-26,129.984,130.177,129.449,129.484
2018-07-27,129.48,129.487,129.133,129.413
2018-07-30,129.376,130.074,129.314,129.994
2018-07-31,130,131.131,129.73,130.72
2018-08-01,130.715,131.101,130.037,130.244
2018-08-02,130.234,130.285,129.281,129.352
2018-08-03,129.354,129.535,128.682,128.713
2018-08-06,128.669,128.88,128.509,128.695
2018-08-07,128.705,129.244,128.596,129.167
2018-08-08,129.167,129.455,128.563,128.829
2018-08-09,128.831,129.01,128.027,128.077
2018-08-10,128.078,128.115,126.013,126.337
2018-08-13,125.837,126.78,125.151,126.312
2018-08-14,126.31,126.986,125.811,126.19
2018-08-15,126.181,126.373,124.906,125.595
2018-08-16,125.593,126.491,125.291,126.19
2018-08-17,126.194,126.611,125.638,126.537
2018-08-20,126.417,126.471,126.081,126.439
2018-08-21,126.435,128.054,126.263,127.482
2018-08-22,127.496,128.275,127.351,128.169
2018-08-23,128.17,128.763,127.943,128.473
2018-08-24,128.484,129.372,128.463,129.258
2018-08-27,129.381,129.837,128.807,129.703
2018-08-28,129.707,130.274,129.69,130.005
2018-08-29,129.997,130.852,129.587,130.831
2018-08-30,130.831,130.865,129.422,129.54
2018-08-31,129.54,129.84,128.56,128.966
2018-09-03,128.839,129.18,128.588,129.015
2018-09-04,129.015,129.197,128.32,129.062
2018-09-05,129.065,129.957,128.63,129.707
2018-09-06,129.705,129.836,128.496,128.647
2018-09-07,128.641,129.102,128.026,128.304
2018-09-10,128.266,129.065,127.893,128.832
2018-09-11,128.839,129.825,128.775,129.462
2018-09-12,129.47,129.813,128.941,129.381
2018-09-13,129.377,130.936,129.254,130.837
2018-09-14,130.821,131.106,130.17,130.19
2018-09-17,130.298,131.033,130.101,130.702
2018-09-18,130.706,131.497,130.303,131.15
2018-09-19,131.149,131.68,130.788,131.05
2018-09-20,131.049,132.513,130.939,132.466
2018-09-21,132.47,133.115,132.154,132.248
2018-09-24,132.179,133.069,131.908,132.505
2018-09-25,132.504,133.106,132.372,132.9
2018-09-26,132.898,133.097,132.234,132.32
2018-09-27,132.331,132.681,131.58,131.996
2018-09-28,131.992,132.309,131.184,131.928
2018-10-01,132.035,132.463,131.754,131.952
2018-10-02,131.949,132.002,130.722,131.23
2018-10-03,131.23,131.976,130.976,131.444
2018-10-04,131.446,131.575,130.751,131.147
2018-10-05,131.141,131.407,130.594,130.998
2018-10-08,131.121,131.25,129.518,130.062
2018-10-09,130.061,130.231,129.343,129.834
2018-10-10,129.829,130.502,129.244,129.419
2018-10-11,129.418,130.21,129.211,130.002
2018-10-12,129.983,130.499,129.362,129.688
2018-10-15,129.57,129.799,129.129,129.469
2018-10-16,129.468,130.296,129.43,129.952
2018-10-17,129.952,130.158,129.178,129.595
2018-10-18,129.596,129.732,128.328,128.522
2018-10-19,128.529,129.686,128.478,129.524
2018-10-22,129.584,130.197,129.203,129.348
2018-10-23,129.358,129.381,128.22,128.969
2018-10-24,128.966,129.217,127.768,127.815
2018-10-25,127.824,128.428,127.495,127.816
2018-10-26,127.82,127.885,126.635,127.561
2018-10-29,127.575,128.236,127.249,127.776
2018-10-30,127.776,128.439,127.739,128.274
2018-10-31,128.275,128.544,127.66,127.809
2018-11-01,127.816,128.767,127.617,128.485
2018-11-02,128.467,129.313,128.422,128.947
2018-11-05,128.974,129.323,128.652,129.149
2018-11-06,129.147,129.638,128.858,129.562
2018-11-07,129.562,130.145,129.396,129.767
2018-11-08,129.771,130.128,129.4,129.609
2018-11-09,129.628,129.641,128.755,129.001
2018-11-12,128.882,129.192,127.655,127.684
2018-11-13,127.691,128.741,127.499,128.594
2018-11-14,128.594,129.196,128.134,128.508
2018-11-15,128.505,129.051,127.769,128.614
2018-11-16,128.627,128.892,128.139,128.784
2018-11-19,128.789,129.065,128.468,128.833
2018-11-20,128.837,129.008,127.981,128.139
2018-11-21,128.151,129.048,128.095,128.779
2018-11-22,128.786,129.086,128.666,128.816
2018-11-23,128.816,128.923,127.832,127.936
2018-11-26,128.013,128.92,127.93,128.681
2018-11-27,128.679,128.846,128.359,128.492
2018-11-28,128.493,129.262,128.254,129.176
2018-11-29,129.177,129.304,128.675,129.212
2018-11-30,129.209,129.272,128.43,128.516
2018-12-03,128.872,129.152,128.548,129.012
2018-12-04,129.009,129.034,127.622,127.892
2018-12-05,127.885,128.487,127.791,128.425
2018-12-06,128.421,128.424,127.676,128.242
2018-12-07,128.247,128.675,128.141,128.507
2018-12-10,128.369,128.938,128.18,128.566
2018-12-11,128.588,128.985,128.182,128.362
2018-12-12,128.363,128.861,128.303,128.816
2018-12-13,128.81,129.251,128.713,129.027
2018-12-14,129.037,129.119,127.99,128.169
2018-12-17,128.129,128.591,127.869,128.028
2018-12-18,128.029,128.114,127.647,127.894
2018-12-19,127.891,128.378,127.554,127.94
2018-12-20,127.94,128.362,127.202,127.416
2018-12-21,127.416,127.7,126.401,126.434
2018-12-24,126.23,126.767,125.848,125.987
2018-12-26,125.685,126.453,125.66,126.399
2018-12-27,126.394,127.045,125.936,126.782
2018-12-28,126.786,126.903,126.094,126.123
2018-12-31,126.185,126.4,125.377,125.796
2019-01-02,125.686,125.819,118.775,120.997
2019-01-03,121.093,123.411,120.906,122.692
2019-01-04,122.684,123.86,122.589,123.667
2019-01-07,123.724,124.804,123.411,124.697
2019-01-08,124.701,124.858,124.124,124.49
2019-01-09,124.474,125.085,124.466,124.917
2019-01-10,124.917,125.061,124.354,124.688
2019-01-11,124.688,124.989,124.229,124.446
2019-01-14,124.403,124.427,123.769,124.033
2019-01-15,124.051,124.857,123.4,123.926
2019-01-16,123.962,124.418,123.532,124.344
2019-01-17,124.343,124.68,123.742,124.365
2019-01-18,124.36,124.972,124.233,124.724
2019-01-21,124.731,124.829,124.51,124.665
2019-01-22,124.659,124.712,124.05,124.245
2019-01-23,124.243,124.936,124.214,124.692
2019-01-24,124.691,124.9,123.792,123.843
2019-01-25,123.875,125.316,123.794,125.028
2019-01-28,124.974,125.041,124.606,124.913
2019-01-29,124.907,125.24,124.687,125.061
2019-01-30,125.062,125.418,124.89,125.217
2019-01-31,125.218,125.296,124.496,124.582
2019-02-01,124.583,125.734,124.366,125.489
2019-02-04,125.44,125.946,125.363,125.695
2019-02-05,125.695,125.873,125.295,125.411
2019-02-06,125.397,125.451,124.823,124.97
2019-02-07,124.966,125.057,124.34,124.512
2019-02-08,124.511,124.685,124.171,124.306
2019-02-11,124.3,124.877,124.29,124.491
2019-02-12,124.485,125.268,124.453,125.155
2019-02-13,125.151,125.536,124.898,124.99
2019-02-14,124.994,125.453,124.721,124.798
2019-02-15,124.798,124.865,124.242,124.757
2019-02-18,124.772,125.275,124.741,125.113
2019-02-19,125.109,125.536,124.771,125.397
2019-02-20,125.398,125.94,125.356,125.715
2019-02-21,125.72,125.862,125.329,125.473
2019-02-22,125.471,125.777,125.389,125.411
2019-02-25,125.569,126.302,125.383,126.163
2019-02-26,126.162,126.226,125.724,125.974
2019-02-27,125.973,126.345,125.541,126.178
2019-02-28,126.178,126.906,125.894,126.646
2019-03-01,126.649,127.503,126.614,127.293
2019-03-04,127.241,127.375,126.452,126.705
2019-03-05,126.693,126.938,126.364,126.446
2019-03-06,126.446,126.533,126.193,126.328
2019-03-07,126.319,126.431,124.673,124.913
2019-03-08,124.93,125.029,124.278,124.819
2019-03-11,124.802,125.473,124.484,125.39
2019-03-12,125.389,125.826,125.074,125.673
2019-03-13,125.673,126.142,125.458,126.135
2019-03-14,126.136,126.568,125.939,126.286
2019-03-15,126.285,126.572,126.128,126.255
2019-03-18,126.28,126.694,126.151,126.273
2019-03-19,126.272,126.606,126.084,126.442
2019-03-20,126.44,126.758,126.298,126.464
2019-03-21,126.453,126.599,125.692,126.041
2019-03-22,126.032,126.18,123.825,124.253
2019-03-25,124.269,124.82,123.891,124.509
2019-03-26,124.504,125.012,124.431,124.628
2019-03-27,124.628,124.739,124.053,124.296
2019-03-28,124.299,124.428,123.663,124.25
2019-03-29,124.251,124.643,124.147,124.35
2019-04-01,124.585,124.95,124.449,124.809
2019-04-02,124.818,124.895,124.479,124.726
2019-04-03,124.737,125.45,124.613,125.256
2019-04-04,125.241,125.396,124.975,125.245
2019-04-05,125.248,125.509,125.231,125.28
2019-04-08,125.299,125.62,124.987,125.552
2019-04-09,125.552,125.617,125.135,125.192
2019-04-10,125.2,125.455,124.778,125.068
